experiment,num_dpus,num_tasklets,static_instructions_lower,static_instructions_midpoint,static_instructions_upper,simulator_instructions,static_midpoint_minus_simulator,static_midpoint_error_percent,simulator_within_static_interval,unexpanded_callees,simulator_source
tasklet_sweep,1,1,3080266.0,3864657.5,4649049.0,3600569.0,264088.5,7.334632387269901,True,,aggregated_summary
tasklet_sweep,1,2,3160233.0,3965164.0,4770095.0,3705161.0,260003.0,7.017319895140859,True,__atomic_acquire_retry,aggregated_summary
tasklet_sweep,1,4,3215711.0,4059823.0,4903935.0,3756787.0,303036.0,8.066360962173261,True,__atomic_acquire_retry,aggregated_summary
tasklet_sweep,1,8,3230411.0,4144269.0,5058127.0,3776537.0,367732.0,9.737280476796599,True,__atomic_acquire_retry,aggregated_summary
tasklet_sweep,1,16,3238307.0,4289449.0,5340591.0,3790310.0,499139.0,13.168817326287297,True,__atomic_acquire_retry,aggregated_summary
dpu_sweep,1,16,12948899.0,17135017.0,21321135.0,15141350.0,1993667.0,13.167035964428536,True,__atomic_acquire_retry,aggregated_summary
dpu_sweep,4,16,3238307.0,4289449.0,5340591.0,3790310.0,499139.0,13.168817326287297,True,__atomic_acquire_retry,aggregated_summary
dpu_sweep,16,16,810659.0,1078057.0,1345455.0,952550.0,125507.0,13.175896278410582,True,__atomic_acquire_retry,aggregated_summary
dpu_sweep,64,16,203747.0,275209.0,346671.0,243110.0,32099.0,13.203488132943935,True,__atomic_acquire_retry,aggregated_summary
