benchmark,experiment,num_dpus,num_tasklets,data_prep_params,dpu_build_options_json,setting_id,instructions_lower,instructions_upper,instructions_midpoint,exact,instruction_scope,unexpanded_callees,result_path,machine_cfg_validation_status,analysis_wall_seconds
MLP,dpu_sweep,1,16,1024,"{""BL"":10}",dpu_sweep_MLP_dpu1_tasklets16_size1024,38133492,166447125,102290308.5,False,maximum_per_dpu_sum_of_sequential_executions,,dpu_sweep_MLP_dpu1_tasklets16_size1024/result.json,match,8.013918
MLP,dpu_sweep,4,16,1024,"{""BL"":10}",dpu_sweep_MLP_dpu4_tasklets16_size1024,9538548,41661333,25599940.5,False,maximum_per_dpu_sum_of_sequential_executions,,dpu_sweep_MLP_dpu4_tasklets16_size1024/result.json,match,7.942727
MLP,dpu_sweep,16,16,1024,"{""BL"":10}",dpu_sweep_MLP_dpu16_tasklets16_size1024,2389812,10464885,6427348.5,False,maximum_per_dpu_sum_of_sequential_executions,,dpu_sweep_MLP_dpu16_tasklets16_size1024/result.json,match,8.011944
MLP,dpu_sweep,64,16,1024,"{""BL"":10}",dpu_sweep_MLP_dpu64_tasklets16_size1024,602484,2666637,1634560.5,False,maximum_per_dpu_sum_of_sequential_executions,,dpu_sweep_MLP_dpu64_tasklets16_size1024/result.json,match,7.504464
MLP,tasklet_sweep,1,1,256,"{""BL"":10}",tasklet_sweep_MLP_dpu1_tasklets1_size256,3766680,9873696,6820188,False,maximum_per_dpu_sum_of_sequential_executions,,tasklet_sweep_MLP_dpu1_tasklets1_size256/result.json,match,1.078357
MLP,tasklet_sweep,1,2,256,"{""BL"":10}",tasklet_sweep_MLP_dpu1_tasklets2_size256,3767124,9874875,6820999.5,False,maximum_per_dpu_sum_of_sequential_executions,,tasklet_sweep_MLP_dpu1_tasklets2_size256/result.json,match,1.488787
MLP,tasklet_sweep,1,4,256,"{""BL"":10}",tasklet_sweep_MLP_dpu1_tasklets4_size256,3767988,9878577,6823282.5,False,maximum_per_dpu_sum_of_sequential_executions,,tasklet_sweep_MLP_dpu1_tasklets4_size256/result.json,match,2.30284
MLP,tasklet_sweep,1,8,256,"{""BL"":10}",tasklet_sweep_MLP_dpu1_tasklets8_size256,3769716,9891453,6830584.5,False,maximum_per_dpu_sum_of_sequential_executions,,tasklet_sweep_MLP_dpu1_tasklets8_size256/result.json,match,3.891873
MLP,tasklet_sweep,1,16,256,"{""BL"":10}",tasklet_sweep_MLP_dpu1_tasklets16_size256,3773172,9939093,6856132.5,False,maximum_per_dpu_sum_of_sequential_executions,,tasklet_sweep_MLP_dpu1_tasklets16_size256/result.json,match,7.143441
