experiment,num_dpus,num_tasklets,static_instructions_lower,static_instructions_midpoint,static_instructions_upper,simulator_instructions,static_midpoint_minus_simulator,static_midpoint_error_percent,simulator_within_static_interval,unexpanded_callees,simulator_source
tasklet_sweep,1,1,2375778.0,4407664.0,6439550.0,3409336.0,998328.0,29.282182806270782,True,,aggregated_summary
tasklet_sweep,1,2,2377448.0,4409403.5,6441359.0,3411849.0,997554.5,29.23794400045254,True,,aggregated_summary
tasklet_sweep,1,4,2379246.0,4411515.5,6443785.0,3415513.0,996002.5,29.161139190511058,True,,aggregated_summary
tasklet_sweep,1,8,2382866.0,4416459.5,6450053.0,3423471.0,992988.5,29.00531361299687,True,,aggregated_summary
tasklet_sweep,1,16,2390762.0,4429788.0,6468814.0,3442222.0,987566.0,28.689782355699315,True,,aggregated_summary
dpu_sweep,1,16,9516266.0,17650908.0,25785550.0,13666047.0,3984861.0,29.1588416167455,True,,aggregated_summary
dpu_sweep,4,16,2390762.0,4429788.0,6468814.0,3442131.25,987656.75,28.693175194873817,True,,aggregated_summary
dpu_sweep,16,16,609386.0,1124508.0,1639630.0,886161.75,238346.25,26.896472342662047,True,,aggregated_summary
dpu_sweep,64,16,164042.0,298188.0,432334.0,247150.125,51037.875,20.65055601327331,True,,aggregated_summary
