experiment,benchmark,num_dpus,num_tasklets,data_prep_params,dpu_input_arguments_json,instructions_mean,cycles_max,breakdown_run_sum,breakdown_dma_sum,breakdown_etc_sum,backpressure_sum,num_reads_sum,num_writes_sum,read_bytes_sum,write_bytes_sum
dpu_sweep,MLP,1,16,1024,"[{""execution"":0,""dpu"":0,""data_hex"":""00040000000400000004000000040000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_0.bin""},{""execution"":1,""dpu"":0,""data_hex"":""00040000000400000004000000040000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_0.bin""},{""execution"":2,""dpu"":0,""data_hex"":""00040000000400000004000000040000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_0.bin""}]",53124852.0,72842089.0,53124852.0,38154.0,20647.0,19658436.0,3145728.0,1536.0,25165824.0,12288.0
dpu_sweep,MLP,4,16,1024,"[{""execution"":0,""dpu"":0,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_0.bin""},{""execution"":1,""dpu"":0,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_0.bin""},{""execution"":2,""dpu"":0,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_0.bin""},{""execution"":0,""dpu"":1,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_1.bin""},{""execution"":1,""dpu"":1,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_1.bin""},{""execution"":2,""dpu"":1,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_1.bin""},{""execution"":0,""dpu"":2,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_2.bin""},{""execution"":1,""dpu"":2,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_2.bin""},{""execution"":2,""dpu"":2,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_2.bin""},{""execution"":0,""dpu"":3,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_3.bin""},{""execution"":1,""dpu"":3,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_3.bin""},{""execution"":2,""dpu"":3,""data_hex"":""00040000000400000001000000010000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_3.bin""}]",13308564.0,18266406.0,53234256.0,152504.0,81336.0,19597528.0,3145728.0,1536.0,25165824.0,12288.0
dpu_sweep,MLP,16,16,1024,"[{""execution"":0,""dpu"":0,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_0.bin""},{""execution"":1,""dpu"":0,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_0.bin""},{""execution"":2,""dpu"":0,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_0.bin""},{""execution"":0,""dpu"":1,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_1.bin""},{""execution"":1,""dpu"":1,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_1.bin""},{""execution"":2,""dpu"":1,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_1.bin""},{""execution"":0,""dpu"":2,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_2.bin""},{""execution"":1,""dpu"":2,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_2.bin""},{""execution"":2,""dpu"":2,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_2.bin""},{""execution"":0,""dpu"":3,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_3.bin""},{""execution"":1,""dpu"":3,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_3.bin""},{""execution"":2,""dpu"":3,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_3.bin""},{""execution"":0,""dpu"":4,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_4.bin""},{""execution"":1,""dpu"":4,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_4.bin""},{""execution"":2,""dpu"":4,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_4.bin""},{""execution"":0,""dpu"":5,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_5.bin""},{""execution"":1,""dpu"":5,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_5.bin""},{""execution"":2,""dpu"":5,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_5.bin""},{""execution"":0,""dpu"":6,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_6.bin""},{""execution"":1,""dpu"":6,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_6.bin""},{""execution"":2,""dpu"":6,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_6.bin""},{""execution"":0,""dpu"":7,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_7.bin""},{""execution"":1,""dpu"":7,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_7.bin""},{""execution"":2,""dpu"":7,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_7.bin""},{""execution"":0,""dpu"":8,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_8.bin""},{""execution"":1,""dpu"":8,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_8.bin""},{""execution"":2,""dpu"":8,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_8.bin""},{""execution"":0,""dpu"":9,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_9.bin""},{""execution"":1,""dpu"":9,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_9.bin""},{""execution"":2,""dpu"":9,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_9.bin""},{""execution"":0,""dpu"":10,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_10.bin""},{""execution"":1,""dpu"":10,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_10.bin""},{""execution"":2,""dpu"":10,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_10.bin""},{""execution"":0,""dpu"":11,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_11.bin""},{""execution"":1,""dpu"":11,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_11.bin""},{""execution"":2,""dpu"":11,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_11.bin""},{""execution"":0,""dpu"":12,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_12.bin""},{""execution"":1,""dpu"":12,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_12.bin""},{""execution"":2,""dpu"":12,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_12.bin""},{""execution"":0,""dpu"":13,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_13.bin""},{""execution"":1,""dpu"":13,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_13.bin""},{""execution"":2,""dpu"":13,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_13.bin""},{""execution"":0,""dpu"":14,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_14.bin""},{""execution"":1,""dpu"":14,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_14.bin""},{""execution"":2,""dpu"":14,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_14.bin""},{""execution"":0,""dpu"":15,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_0_15.bin""},{""execution"":1,""dpu"":15,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_1_15.bin""},{""execution"":2,""dpu"":15,""data_hex"":""00040000000400004000000040000000"",""source"":""input_DPU_INPUT_ARGUMENTS_2_15.bin""}]",3354996.0,4627051.0,53679936.0,616496.0,333584.0,19402800.0,3145728.0,1536.0,25165824.0,12288.0
